Image Index,Split,Severity Rating,Depth (m),Area (m^2),Estimated Volume (m^3),Geometric Location
4797,train,high,0.056676175079616,0.0478515625,0.0027120435340831873,"(11, 26)"
4797,train,medium,0.03416450055894255,0.035888671875,0.0012261185503331434,"(4, 9)"
4798,train,high,0.06994300783755794,0.11962890625,0.008367205527442235,"(4, 6)"
4798,train,high,0.06184406176677283,0.514404296875,0.03181285110903085,"(11, 17)"
4798,train,high,0.06810476136592827,0.478515625,0.03258919245049302,"(26, 20)"
4799,train,medium,0.041688141457988825,0.1435546875,0.00598452811945738,"(23, 4)"
4799,train,high,0.0720288423892296,0.035888671875,0.0025850194900431524,"(8, 24)"
4800,train,high,0.061762979367606045,0.11962890625,0.007388637668488028,"(17, 22)"
4801,train,medium,0.047877250311748776,0.035888671875,0.0017182509267155933,"(14, 5)"
4802,train,medium,0.03526563147930156,0.40673828125,0.014343882335087012,"(7, 9)"
4803,train,medium,0.04131438499547777,0.035888671875,0.0014827184068201252,"(7, 12)"
4803,train,high,0.06519924774714798,0.538330078125,0.03509871613341341,"(26, 16)"
4803,train,medium,0.0388115162853549,0.1435546875,0.005571575091745283,"(11, 24)"
4803,train,high,0.05631880348258997,0.1435546875,0.008084828234317115,"(20, 27)"
4804,train,high,0.06280458644010242,0.35888671875,0.022539731949939103,"(15, 10)"
4804,train,high,0.06177689634737043,0.107666015625,0.00665127228739999,"(25, 20)"
4805,train,high,0.06517360440825143,0.31103515625,0.020271282230496172,"(27, 22)"
4806,train,medium,0.03630201856131615,0.107666015625,0.003908493697641705,"(22, 15)"
4807,train,high,0.07103001691695673,0.538330078125,0.03823759455612539,"(23, 13)"
4807,train,high,0.06679873415318882,0.035888671875,0.0023973178516891497,"(11, 25)"
4807,train,medium,0.03725654305721457,0.442626953125,0.016490750137385258,"(8, 6)"
4808,train,high,0.062072171252714976,0.1435546875,0.008910751146629982,"(6, 17)"
4808,train,medium,0.04771641157120335,0.322998046875,0.015412307741382332,"(27, 6)"
4809,train,medium,0.035382675208708046,0.50244140625,0.017777721088750285,"(8, 26)"
4810,train,high,0.07461474649567873,0.370849609375,0.02767084959153711,"(20, 27)"
4810,train,high,0.06180542348044891,0.562255859375,0.0347504614930356,"(9, 25)"
4810,train,high,0.0564660309352073,0.57421875,0.03242385370107607,"(15, 7)"
4811,train,medium,0.025096380427321995,0.299072265625,0.007505631353386095,"(10, 15)"
4811,train,medium,0.04268274441882956,0.107666015625,0.0045954810275155855,"(24, 4)"
4811,train,medium,0.04679462196996728,0.107666015625,0.005038190500184466,"(27, 19)"
4812,train,high,0.05859585713621314,0.0478515625,0.002803903319994574,"(21, 24)"
4812,train,high,0.05923930057827987,0.11962890625,0.007086732735194614,"(15, 27)"
4812,train,high,0.0630060810671725,0.11962890625,0.007537348565164678,"(20, 9)"
4813,train,medium,0.03735584912631305,0.035888671875,0.0013406518119062545,"(21, 27)"
4813,train,high,0.07364502930606584,0.035888671875,0.002643022291990156,"(8, 9)"
4813,train,high,0.07124789483576431,0.11962890625,0.008523307731817508,"(22, 9)"
4814,train,high,0.06995868217592517,0.035888671875,0.0025107241894191893,"(4, 26)"
4814,train,medium,0.03243499190798255,0.0478515625,0.001552065042471821,"(12, 14)"
4815,train,medium,0.04358557188039682,0.2392578125,0.010428188584665255,"(17, 23)"
4815,train,medium,0.038026796736738665,0.035888671875,0.0013647312305421347,"(18, 12)"
4815,train,medium,0.04848441616689285,0.6220703125,0.030160715916319088,"(10, 6)"
4816,train,high,0.06677226430496461,0.107666015625,0.007189103651974949,"(20, 25)"
4816,train,medium,0.036134109850294846,0.50244140625,0.01815527296677412,"(24, 16)"
4816,train,high,0.057761177839862246,0.1435546875,0.00829188783443335,"(4, 12)"
4816,train,medium,0.033246722890645924,0.50244140625,0.0167045302023802,"(6, 23)"
4817,train,medium,0.04316871504959541,0.11962890625,0.005164226165601013,"(18, 26)"
4817,train,medium,0.029471131698466966,0.0478515625,0.001410239700414923,"(14, 9)"
4818,train,medium,0.038151973476636326,0.35888671875,0.013692236574867041,"(22, 16)"
4818,train,medium,0.030608254110010495,0.538330078125,0.016477343826311802,"(6, 23)"
4818,train,medium,0.04935033273069938,0.35888671875,0.017711178982941427,"(16, 26)"
4818,train,medium,0.047172073222492526,0.275146484375,0.012979230107848896,"(22, 5)"
4818,train,medium,0.025944383544083377,0.0478515625,0.0012414792906836772,"(24, 27)"
4819,train,medium,0.05225695080763812,0.035888671875,0.0018754325607233408,"(19, 8)"
4819,train,high,0.06976914684262295,0.107666015625,0.007511766054100762,"(25, 19)"
4819,train,high,0.07431409705507908,0.346923828125,0.02578133103400082,"(9, 14)"
4820,train,medium,0.025169185132232333,0.31103515625,0.007828501430289061,"(18, 24)"
4820,train,high,0.05841548082535002,0.107666015625,0.0062893620712840236,"(14, 16)"
4821,train,high,0.07484455497267488,0.11962890625,0.008953572250149094,"(11, 20)"
4821,train,high,0.06676005225162099,0.3349609375,0.022362009689751952,"(25, 24)"
4821,train,high,0.06664692719807953,0.64599609375,0.043053654630400014,"(22, 13)"
4821,train,high,0.06276857538185007,0.299072265625,0.0187723400495035,"(10, 10)"
4821,train,medium,0.03885030824201106,0.107666015625,0.0041828578942204285,"(4, 19)"
4821,train,high,0.06788488382030936,0.11962890625,0.00812099440233193,"(11, 27)"
4822,train,medium,0.03573217578132129,0.1435546875,0.005129521327982646,"(26, 14)"
4822,train,high,0.07198203378921494,0.1435546875,0.010333358366225192,"(19, 4)"
4822,train,high,0.06184589327280966,0.31103515625,0.01923624707752918,"(25, 25)"
4822,train,medium,0.038558903175146375,0.346923828125,0.013377002297822998,"(13, 20)"
4823,train,medium,0.031036548351289692,0.11962890625,0.003712868333040027,"(13, 7)"
4823,train,medium,0.03199028308021569,0.035888671875,0.0011480887726542251,"(26, 16)"
4823,train,high,0.06976647724557727,0.35888671875,0.025038262097411765,"(5, 7)"
4824,train,high,0.06702045928699152,0.035888671875,0.002405275272262635,"(13, 21)"
4825,train,medium,0.03668453418735431,0.562255859375,0.020626094295282466,"(13, 22)"
4826,train,high,0.07256809998213629,0.11962890625,0.008681242429503608,"(19, 14)"
4826,train,high,0.0594259996873215,0.107666015625,0.006398160610866402,"(10, 11)"
4826,train,high,0.06872179904235498,0.1435546875,0.00986533638596307,"(18, 4)"
4827,train,medium,0.025643637106688863,0.1435546875,0.003681264311214124,"(12, 15)"
4827,train,medium,0.044690585846192774,0.35888671875,0.016038857713355316,"(20, 18)"
4827,train,medium,0.04649863612776599,0.50244140625,0.023362840124741796,"(7, 26)"
4827,train,medium,0.04928800647629947,0.57421875,0.028302097468812584,"(21, 8)"
4828,train,medium,0.0320648996606553,0.2392578125,0.00767177775084038,"(23, 22)"
4829,train,medium,0.042785582299802796,0.3349609375,0.01433149875862535,"(14, 27)"
4830,train,medium,0.04618727141875524,0.562255859375,0.025969063983738605,"(7, 20)"
4830,train,medium,0.0485891359438903,0.11962890625,0.005812665188600158,"(5, 5)"
4830,train,medium,0.038750844861728646,0.1435546875,0.005562865424486437,"(25, 20)"
4830,train,high,0.06172832892113664,0.11962890625,0.007384492473475819,"(16, 27)"
4831,train,high,0.061122866471221594,0.634033203125,0.038753926812930294,"(20, 24)"
4831,train,medium,0.027962453122011652,0.322998046875,0.00903181774424351,"(13, 10)"
4832,train,medium,0.03811329577806038,0.107666015625,0.004103506698760895,"(26, 17)"
4832,train,medium,0.04861950081838312,0.538330078125,0.026173339673958688,"(13, 24)"
4833,train,medium,0.041423676484317384,0.035888671875,0.0014866407332018202,"(27, 5)"
4833,train,medium,0.03613070740897447,0.50244140625,0.01815356343937243,"(19, 21)"
4833,train,high,0.06538894991538674,0.0478515625,0.0031289634236854984,"(11, 8)"
4834,train,medium,0.02698089552244895,0.64599609375,0.017429553113378887,"(6, 22)"
4835,train,high,0.06385823255188998,0.107666015625,0.00687536146371667,"(10, 11)"
4835,train,high,0.07357046693027666,0.035888671875,0.0026403463473512376,"(3, 16)"
4835,train,high,0.06808853141217217,0.035888671875,0.002443606962302077,"(19, 27)"
4835,train,high,0.07119896461785008,0.2392578125,0.017034908526731708,"(5, 27)"
4836,train,high,0.07201513731797546,0.035888671875,0.002584527633237889,"(20, 14)"
4836,train,medium,0.038543099812605106,0.1435546875,0.005533042648879835,"(17, 7)"
4836,train,high,0.06758423785190376,0.418701171875,0.028297599588870837,"(16, 26)"
4836,train,high,0.061365494959519575,0.1435546875,0.008809304452196657,"(6, 6)"
4837,train,high,0.07206405235349093,0.035888671875,0.002586283128897258,"(22, 19)"
4837,train,medium,0.051245889918497295,0.2392578125,0.012260979521515466,"(16, 10)"
4837,train,medium,0.04945720053803744,0.035888671875,0.0017749532419656991,"(28, 12)"
4838,train,medium,0.050797059895170665,0.0478515625,0.0024307186863900027,"(7, 27)"
4839,train,high,0.0662085768922676,0.1435546875,0.009504551565589197,"(17, 22)"
4839,train,medium,0.0540731028603931,0.0478515625,0.002587482461093029,"(18, 13)"
4839,train,high,0.05686970131011143,0.1435546875,0.008163912199791387,"(27, 19)"
4840,train,high,0.07488993504105382,0.346923828125,0.02598110295247497,"(21, 16)"
4840,train,medium,0.03233759053801262,0.538330078125,0.017408297640702595,"(6, 17)"
4840,train,medium,0.03795072476875276,0.11962890625,0.004540003695480677,"(27, 5)"
4840,train,high,0.06382346079979011,0.035888671875,0.0022905392425705924,"(18, 5)"
4841,train,medium,0.049904841994685575,0.1435546875,0.007164073997283965,"(11, 12)"
4841,train,medium,0.045169945024080504,0.31103515625,0.01404944090836879,"(27, 20)"
4842,train,high,0.059269011709408376,0.57421875,0.03403337781751184,"(16, 21)"
4842,train,high,0.06502174783084706,0.0478515625,0.0031113922301870176,"(18, 3)"
4842,train,high,0.07007760826137213,0.50244140625,0.03520989204148043,"(10, 9)"
4843,train,high,0.0717930408114261,0.299072265625,0.021471307371581292,"(13, 11)"
4843,train,high,0.06674660897593093,0.107666015625,0.007186341444918345,"(26, 18)"
4843,train,high,0.05858677524240307,0.0478515625,0.002803468737185303,"(14, 26)"
4844,train,high,0.06722564765364779,0.55029296875,0.036993801223467314,"(26, 20)"
4844,train,high,0.06852739580937052,0.1435546875,0.009837428890602995,"(27, 6)"
4845,train,high,0.07069500585659279,0.322998046875,0.022834348815496158,"(21, 7)"
4846,train,high,0.05790279959761871,0.11962890625,0.0069268485846760664,"(5, 19)"
4846,train,medium,0.027911543203946555,0.035888671875,0.001001708215571324,"(25, 9)"
4846,train,high,0.07182224912029825,0.035888671875,0.0025776051320028914,"(11, 29)"
4846,train,medium,0.03554572807104982,0.107666015625,0.003827066913899651,"(16, 10)"
4847,train,high,0.06803948371366987,0.107666015625,0.007325540116632914,"(20, 21)"
4847,train,high,0.06567505217150152,0.1435546875,0.009427961591026096,"(8, 23)"
4847,train,high,0.05933039804915152,0.31103515625,0.01845383962759254,"(7, 14)"
4847,train,medium,0.028649620192884556,0.562255859375,0.01610841682231766,"(19, 10)"
4847,train,high,0.07002228629010335,0.1435546875,0.010052027426411321,"(5, 5)"
4848,train,high,0.07302046028816053,0.3349609375,0.024459001834803772,"(27, 24)"
4848,train,medium,0.03017596721719403,0.11962890625,0.0036099179532287783,"(19, 9)"
4848,train,medium,0.04110987760928105,0.2392578125,0.009835859388939314,"(18, 17)"
4849,train,medium,0.052984597384893584,0.035888671875,0.001901546829975429,"(29, 25)"
4849,train,medium,0.05449678363299531,0.514404296875,0.02803337966667996,"(26, 14)"
4849,train,medium,0.04131506975083758,0.418701171875,0.01729866812077306,"(13, 20)"
4850,train,medium,0.04739062782308535,0.1435546875,0.0068031467675718224,"(12, 8)"
4850,train,high,0.07162143529191134,0.26318359375,0.018849586729658308,"(24, 16)"
4851,train,medium,0.050352900328303654,0.322998046875,0.016263888460533626,"(7, 27)"
4852,train,medium,0.02510559184481042,0.59814453125,0.015016772465767951,"(25, 24)"
4852,train,high,0.06137570125713914,0.59814453125,0.03671154005859153,"(25, 11)"
4853,train,medium,0.03370615422685436,0.107666015625,0.0036290073276471608,"(22, 10)"
4854,train,high,0.0627907511881151,0.50244140625,0.03154867332645041,"(10, 22)"
4855,train,high,0.06765543381463814,0.107666015625,0.007284190994202983,"(5, 25)"
4855,train,medium,0.02646779964146524,0.11962890625,0.003166313921952629,"(24, 8)"
4855,train,medium,0.02540751787245811,0.107666015625,0.0027355262162485415,"(12, 17)"
4856,train,high,0.06252031574163659,0.1435546875,0.008975084388691972,"(16, 26)"
4856,train,high,0.062306688430566824,0.478515625,0.029814723956032952,"(7, 19)"
4856,train,medium,0.039385286287255246,0.2392578125,0.009423237441774937,"(21, 14)"
4857,train,high,0.06316225168910866,0.59814453125,0.03778015542927642,"(22, 23)"
4857,train,high,0.06219158906165105,0.107666015625,0.006695920599655301,"(8, 11)"
4857,train,medium,0.025653075876149,0.035888671875,0.0009206548227035896,"(6, 22)"
4858,train,medium,0.02673999091280895,0.2392578125,0.006397751732068548,"(19, 9)"
4858,train,high,0.06800305008293309,0.2392578125,0.016270261006170513,"(22, 24)"
4858,train,medium,0.03705893467877183,0.0478515625,0.0017733279289646677,"(7, 5)"
4859,train,high,0.0647192037663236,0.562255859375,0.036388751531700014,"(15, 15)"
4859,train,high,0.06373704626582476,0.035888671875,0.0022874379397158787,"(28, 18)"
4859,train,medium,0.053179396613960005,0.35888671875,0.019085379155888968,"(25, 25)"
4859,train,medium,0.04476996871984233,0.11962890625,0.005355782390801451,"(15, 25)"
4860,train,high,0.059800312181918315,0.55029296875,0.032907691322764616,"(7, 21)"
4860,train,medium,0.04820130709282139,0.1435546875,0.006919523576801508,"(4, 6)"
4861,train,high,0.06613226867396377,0.562255859375,0.03718325555569789,"(21, 22)"
4862,train,medium,0.046875124545732685,0.64599609375,0.030281147350588056,"(6, 20)"
4863,train,medium,0.050255923264394604,0.035888671875,0.0018036183398110368,"(28, 3)"
4864,train,high,0.05996144426096371,0.562255859375,0.03371367337231431,"(21, 21)"
4864,train,high,0.05694604333162384,0.107666015625,0.006131153591124539,"(6, 9)"
4864,train,medium,0.04581515806322835,0.50244140625,0.02301943244485448,"(22, 10)"
4865,train,high,0.06277543210648633,0.251220703125,0.015770488192767194,"(14, 24)"
4865,train,high,0.058047671469895964,0.562255859375,0.032637643407024026,"(12, 14)"
4865,train,high,0.05890077974070857,0.26318359375,0.015501718886836874,"(22, 6)"
4866,train,high,0.0704856401662182,0.107666015625,0.007588908035474176,"(27, 24)"
4866,train,medium,0.043357152894727066,0.538330078125,0.02334045950509599,"(22, 6)"
4866,train,medium,0.04777363582329561,0.55029296875,0.02628949588518269,"(7, 12)"
4867,train,high,0.07280106914799717,0.035888671875,0.0026127336828016563,"(10, 8)"
4868,train,medium,0.026092700400747935,0.45458984375,0.011861476598191567,"(7, 17)"
4869,train,medium,0.05019945143157269,0.0478515625,0.002402122187643615,"(7, 20)"
4869,train,high,0.06165867777138587,0.3349609375,0.02065324851131382,"(13, 11)"
4869,train,medium,0.05086539070070068,0.1435546875,0.0073019652666044925,"(28, 20)"
4869,train,high,0.06963338612294183,0.562255859375,0.039151779355745854,"(19, 24)"
4869,train,medium,0.02944627365669407,0.346923828125,0.010215613980996649,"(25, 6)"
4869,train,high,0.06995337601332804,0.370849609375,0.0259421821690052,"(8, 27)"
4870,train,high,0.05632253319105666,0.035888671875,0.002021340912862629,"(9, 18)"
4870,train,high,0.06005329013713248,0.26318359375,0.015805040714801957,"(5, 26)"
4871,train,medium,0.0324114494507341,0.31103515625,0.010081100244198057,"(5, 14)"
4871,train,medium,0.05487232871952335,0.107666015625,0.005907885001296337,"(13, 14)"
4871,train,medium,0.03707128757163498,0.538330078125,0.019956589134632597,"(23, 10)"
4871,train,medium,0.031220613278033695,0.1435546875,0.004481865382686478,"(7, 27)"
4872,train,medium,0.029445221035599604,0.31103515625,0.00915849892562351,"(11, 14)"
4872,train,high,0.06027393637895149,0.346923828125,0.02091046474474855,"(6, 27)"
4872,train,medium,0.02645031443903303,0.0478515625,0.0012656888745240416,"(28, 24)"
4873,train,high,0.06917708018600126,0.538330078125,0.03724010298098945,"(19, 14)"
4874,train,high,0.07109751996434703,0.634033203125,0.04507818831723858,"(21, 11)"
4874,train,high,0.07308971368073852,0.35888671875,0.026230927517257235,"(9, 20)"
4874,train,high,0.06782101449505602,0.107666015625,0.007302018406328053,"(23, 27)"
4874,train,medium,0.028419907444630577,0.2392578125,0.006799684886654777,"(11, 5)"
4875,train,high,0.06984111868736609,0.0478515625,0.0033420066559384162,"(13, 16)"
4875,train,high,0.07096238116040882,0.11962890625,0.008489152043115313,"(23, 25)"
4875,train,medium,0.03821219794929433,0.322998046875,0.012342465304422947,"(15, 24)"
4876,train,high,0.0749584401767944,0.3349609375,0.02510814939515672,"(17, 23)"
4877,train,high,0.05894237032477101,0.31103515625,0.018333149363710513,"(20, 20)"
4877,train,high,0.07388203095870907,0.035888671875,0.0026515279665357016,"(25, 7)"
4877,train,medium,0.047295310627830905,0.1435546875,0.006789463537393695,"(15, 12)"
